time	V(c1)	V(n001)	V(in)	V(s)	V(c2)	V(n002)	Ic(Q1)	Ib(Q1)	Ie(Q1)	Ic(Q2)	Ib(Q2)	Ie(Q2)	I(D1)	I(L1)	I(L2)	I(R1)	I(R2)	I(V1)	I(V2)
7.473431072004885e-02	5.000000e+00	5.003179e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.005598e-11	5.012287e-12	-5.003345e-12	-1.050031e-14	5.015988e-12	-5.006189e-12	-1.050307e-14	9.867479e-14	5.013810e-12	5.088773e-12	-5.003180e-12	-5.005598e-12	1.000953e-11	-9.960159e-12
7.575831072004988e-02	5.000000e+00	5.003671e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.008367e-11	5.014507e-12	-5.003728e-12	-1.049990e-14	5.019688e-12	-5.009710e-12	-1.050269e-14	2.631328e-13	5.014764e-12	5.261628e-12	-5.003671e-12	-5.008367e-12	1.001344e-11	-9.958527e-12
7.678231072005090e-02	5.000000e+00	5.003047e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.008129e-11	5.013767e-12	-5.003056e-12	-1.049984e-14	5.019688e-12	-5.009198e-12	-1.050251e-14	2.631328e-13	5.014107e-12	5.280943e-12	-5.003047e-12	-5.008129e-12	1.001225e-11	-1.000269e-11
7.780631072005192e-02	5.000000e+00	5.003113e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.003808e-11	5.013027e-12	-5.003286e-12	-1.050034e-14	5.012287e-12	-5.002989e-12	-1.049610e-14	-3.772084e-25	5.013751e-12	5.027513e-12	-5.003113e-12	-5.003808e-12	1.000628e-11	-1.005860e-11
7.883031072005295e-02	5.000000e+00	5.003092e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.009466e-11	5.013027e-12	-5.003188e-12	-1.050037e-14	5.020429e-12	-5.009521e-12	-1.050023e-14	2.631328e-13	5.013625e-12	5.256501e-12	-5.003092e-12	-5.009466e-12	1.001271e-11	-9.961791e-12
7.985431072005397e-02	5.000000e+00	5.003141e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.010126e-11	5.012287e-12	-5.003232e-12	-1.050013e-14	5.021168e-12	-5.010688e-12	-1.050202e-14	3.618076e-13	5.013678e-12	5.363534e-12	-5.003141e-12	-5.010125e-12	1.001392e-11	-1.001063e-11
8.087831072005500e-02	5.000000e+00	5.003707e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.010313e-11	5.013767e-12	-5.003764e-12	-1.049996e-14	5.020429e-12	-5.008933e-12	-1.049773e-14	2.960244e-13	5.014798e-12	5.299817e-12	-5.003707e-12	-5.010313e-12	1.001270e-11	-1.003574e-11
8.190231072005602e-02	5.000000e+00	5.003113e-11	0.000000e+00	5.000000e+00	5.000000e+00	4.996793e-11	5.013027e-12	-5.003112e-12	-1.049924e-14	5.007106e-12	-4.997201e-12	-1.049931e-14	-3.289160e-13	5.014186e-12	4.690904e-12	-5.003113e-12	-4.996793e-12	1.000031e-11	-1.001067e-11
8.292631072005704e-02	5.000000e+00	5.003252e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.003689e-11	5.012287e-12	-5.003335e-12	-1.050019e-14	5.015247e-12	-5.003638e-12	-1.050092e-14	3.289160e-14	5.013826e-12	5.023415e-12	-5.003252e-12	-5.003689e-12	1.000697e-11	-1.002202e-11
8.395031072005807e-02	5.000000e+00	5.003532e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.001208e-11	5.012287e-12	-5.003680e-12	-1.050037e-14	5.013027e-12	-5.001638e-12	-1.049951e-14	-9.867479e-14	5.014145e-12	4.868972e-12	-5.003532e-12	-5.001208e-12	1.000532e-11	-9.967610e-12
8.497431072005909e-02	5.000000e+00	5.003193e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.009932e-11	5.013027e-12	-5.003189e-12	-1.049924e-14	5.018208e-12	-5.008254e-12	-1.049530e-14	3.289160e-13	5.014264e-12	5.327591e-12	-5.003193e-12	-5.009932e-12	1.001144e-11	-1.009695e-11
8.599831072006012e-02	5.000000e+00	5.003158e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.001100e-11	5.013027e-12	-5.003253e-12	-1.050039e-14	5.011547e-12	-5.000434e-12	-1.049922e-14	-9.867479e-14	5.013690e-12	4.882456e-12	-5.003158e-12	-5.001100e-12	1.000369e-11	-1.004067e-11
8.702231072006114e-02	5.000000e+00	5.003250e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.011347e-11	5.013027e-12	-5.003243e-12	-1.049937e-14	5.020429e-12	-5.010607e-12	-1.050026e-14	3.618076e-13	5.014315e-12	5.391318e-12	-5.003250e-12	-5.011347e-12	1.001385e-11	-1.004321e-11
8.804631072006217e-02	5.000000e+00	5.003113e-11	0.000000e+00	5.000000e+00	5.000000e+00	4.995748e-11	5.012287e-12	-5.003285e-12	-1.050033e-14	5.005625e-12	-4.995657e-12	-1.050014e-14	-3.618076e-13	5.013750e-12	4.602230e-12	-5.003113e-12	-4.995748e-12	9.998942e-12	-9.998484e-12
8.907031072006319e-02	5.000000e+00	5.003126e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.003706e-11	5.013027e-12	-5.003069e-12	-1.050062e-14	5.013767e-12	-5.004061e-12	-1.049991e-14	4.453102e-28	5.014602e-12	4.969058e-12	-5.003126e-12	-5.003706e-12	1.000713e-11	-9.947432e-12
9.009431072006421e-02	5.000000e+00	5.003250e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.008689e-11	5.013027e-12	-5.003244e-12	-1.049931e-14	5.018948e-12	-5.009031e-12	-1.050205e-14	3.289160e-13	5.014318e-12	5.280495e-12	-5.003250e-12	-5.008690e-12	1.001227e-11	-1.001082e-11
9.111831072006524e-02	5.000000e+00	5.003454e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.004068e-11	5.013027e-12	-5.003515e-12	-1.049959e-14	5.015988e-12	-5.004331e-12	-1.050012e-14	1.229294e-27	5.014559e-12	5.015074e-12	-5.003454e-12	-5.004067e-12	1.000785e-11	-9.979919e-12
9.214231072006626e-02	5.000000e+00	5.003154e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.000422e-11	5.013027e-12	-5.003247e-12	-1.050035e-14	5.011547e-12	-5.000364e-12	-1.049942e-14	-2.302412e-13	5.013686e-12	4.777220e-12	-5.003154e-12	-5.000422e-12	1.000361e-11	-9.938899e-12
9.316631072006729e-02	5.000000e+00	5.003114e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.005426e-11	5.013767e-12	-5.003115e-12	-1.049937e-14	5.015988e-12	-5.005717e-12	-1.050149e-14	1.315664e-13	5.014184e-12	5.098369e-12	-5.003114e-12	-5.005425e-12	1.000883e-11	-9.993725e-12
9.419031072006831e-02	5.000000e+00	5.003300e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.010344e-11	5.012287e-12	-5.003384e-12	-1.050020e-14	5.020429e-12	-5.010370e-12	-1.050110e-14	3.289160e-13	5.013830e-12	5.324754e-12	-5.003300e-12	-5.010344e-12	1.001375e-11	-9.987906e-12
9.521431072006933e-02	5.000000e+00	5.003057e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.002088e-11	5.013767e-12	-5.003067e-12	-1.049996e-14	5.014507e-12	-5.003956e-12	-1.050243e-14	-3.289160e-14	5.014114e-12	4.963934e-12	-5.003057e-12	-5.002088e-12	1.000702e-11	-9.946870e-12
9.623831072007036e-02	5.000000e+00	5.003354e-11	0.000000e+00	5.000000e+00	5.000000e+00	4.996282e-11	5.014507e-12	-5.003288e-12	-1.050054e-14	5.008586e-12	-4.997234e-12	-1.050143e-14	-3.618076e-13	5.014829e-12	4.646044e-12	-5.003354e-12	-4.996282e-12	1.000052e-11	-9.964721e-12
9.726231072007138e-02	5.000000e+00	5.003375e-11	0.000000e+00	5.000000e+00	5.000000e+00	4.998852e-11	5.012287e-12	-5.003375e-12	-1.050011e-14	5.007846e-12	-4.998466e-12	-1.049893e-14	-2.302412e-13	5.013844e-12	4.761944e-12	-5.003375e-12	-4.998852e-12	1.000184e-11	-1.001835e-11
9.828631072007241e-02	5.000000e+00	5.003543e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.002142e-11	5.014507e-12	-5.003604e-12	-1.049980e-14	5.012287e-12	-5.003170e-12	-1.049885e-14	-9.867479e-14	5.014641e-12	4.920364e-12	-5.003543e-12	-5.002142e-12	1.000677e-11	-9.943214e-12
9.931031072007343e-02	5.000000e+00	5.003552e-11	0.000000e+00	5.000000e+00	5.000000e+00	4.997576e-11	5.012287e-12	-5.003702e-12	-1.050043e-14	5.007106e-12	-4.997013e-12	-1.050222e-14	-3.289160e-13	5.014168e-12	4.685966e-12	-5.003553e-12	-4.997576e-12	1.000072e-11	-1.001497e-11
1.003343107200745e-01	5.000000e+00	5.003625e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.004949e-11	5.013767e-12	-5.003766e-12	-1.050033e-14	5.015247e-12	-5.004100e-12	-1.049805e-14	3.289160e-14	5.014234e-12	5.053410e-12	-5.003625e-12	-5.004949e-12	1.000787e-11	-1.002958e-11
1.013583107200755e-01	5.000000e+00	5.003118e-11	0.000000e+00	5.000000e+00	5.000000e+00	4.999834e-11	5.013027e-12	-5.003204e-12	-1.050006e-14	5.010066e-12	-4.999101e-12	-1.050212e-14	-2.302412e-13	5.013697e-12	4.772720e-12	-5.003118e-12	-4.999834e-12	1.000231e-11	-9.997200e-12
1.023823107200765e-01	5.000000e+00	5.003068e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.005374e-11	5.013767e-12	-5.003158e-12	-1.050015e-14	5.015247e-12	-5.003623e-12	-1.049831e-14	9.867479e-14	5.014179e-12	5.050283e-12	-5.003068e-12	-5.005374e-12	1.000678e-11	-1.005012e-11
1.034063107200775e-01	5.000000e+00	5.003292e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.006952e-11	5.012287e-12	-5.003368e-12	-1.049967e-14	5.018208e-12	-5.008674e-12	-1.050270e-14	2.302412e-13	5.013878e-12	5.200313e-12	-5.003292e-12	-5.006952e-12	1.001204e-11	-9.947937e-12
1.044303107200786e-01	5.000000e+00	5.003204e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.003224e-11	5.012287e-12	-5.003293e-12	-1.050013e-14	5.013027e-12	-5.002481e-12	-1.050102e-14	-9.867479e-14	5.013788e-12	4.924431e-12	-5.003204e-12	-5.003224e-12	1.000577e-11	-9.980664e-12
1.054543107200796e-01	5.000000e+00	5.003425e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.001833e-11	5.013767e-12	-5.003356e-12	-1.050047e-14	5.011547e-12	-5.001190e-12	-1.050059e-14	-9.867479e-14	5.014900e-12	4.877569e-12	-5.003425e-12	-5.001833e-12	1.000455e-11	-9.999238e-12
1.064783107200806e-01	5.000000e+00	5.003239e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.001983e-11	5.013027e-12	-5.003234e-12	-1.049930e-14	5.013027e-12	-5.002747e-12	-1.050178e-14	5.612800e-28	5.014308e-12	4.941077e-12	-5.003239e-12	-5.001983e-12	1.000598e-11	-9.984484e-12
1.075023107200816e-01	5.000000e+00	5.003142e-11	0.000000e+00	5.000000e+00	5.000000e+00	4.998461e-11	5.013027e-12	-5.003317e-12	-1.050056e-14	5.010806e-12	-4.999228e-12	-1.050159e-14	-2.631328e-13	5.013775e-12	4.747678e-12	-5.003142e-12	-4.998461e-12	1.000254e-11	-9.965933e-12
1.085263107200826e-01	5.000000e+00	5.003067e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.002961e-11	5.013767e-12	-5.003074e-12	-1.049974e-14	5.012287e-12	-5.001501e-12	-1.050209e-14	-3.289160e-14	5.014129e-12	4.945158e-12	-5.003067e-12	-5.002961e-12	1.000458e-11	-1.005050e-11
1.095503107200837e-01	5.000000e+00	5.003693e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.000051e-11	5.014507e-12	-5.003748e-12	-1.049977e-14	5.007106e-12	-4.997822e-12	-1.049794e-14	-2.302412e-13	5.014789e-12	4.774329e-12	-5.003693e-12	-5.000051e-12	1.000157e-11	-1.006387e-11
1.105743107200847e-01	5.000000e+00	5.003167e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.002129e-11	5.013027e-12	-5.003164e-12	-1.049924e-14	5.012287e-12	-5.002268e-12	-1.049987e-14	-9.867479e-14	5.014239e-12	4.906361e-12	-5.003167e-12	-5.002129e-12	1.000543e-11	-9.973717e-12
1.115983107200857e-01	5.000000e+00	5.003458e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.004145e-11	5.012287e-12	-5.003681e-12	-1.050007e-14	5.013027e-12	-5.002721e-12	-1.049838e-14	-2.646929e-28	5.014182e-12	4.979701e-12	-5.003458e-12	-5.004146e-12	1.000640e-11	-1.002450e-11
1.126223107200867e-01	5.000000e+00	5.003127e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.005729e-11	5.013767e-12	-5.003127e-12	-1.049933e-14	5.016728e-12	-5.005849e-12	-1.050187e-14	1.315664e-13	5.014198e-12	5.127467e-12	-5.003128e-12	-5.005729e-12	1.000898e-11	-1.001622e-11
1.136463107200878e-01	5.000000e+00	5.003453e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.001756e-11	5.012287e-12	-5.003686e-12	-1.050050e-14	5.011547e-12	-5.000679e-12	-1.049924e-14	-1.315664e-13	5.014127e-12	4.828321e-12	-5.003453e-12	-5.001756e-12	1.000437e-11	-9.974775e-12
1.146703107200888e-01	5.000000e+00	5.003659e-11	0.000000e+00	5.000000e+00	5.000000e+00	4.999973e-11	5.014507e-12	-5.003713e-12	-1.049959e-14	5.010807e-12	-5.000105e-12	-1.050241e-14	-1.315664e-13	5.014759e-12	4.834128e-12	-5.003659e-12	-4.999973e-12	1.000382e-11	-1.000964e-11
1.156943107200898e-01	5.000000e+00	5.003208e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.005119e-11	5.013027e-12	-5.003205e-12	-1.049941e-14	5.014507e-12	-5.004260e-12	-1.049921e-14	9.867479e-14	5.014275e-12	5.065222e-12	-5.003208e-12	-5.005120e-12	1.000747e-11	-1.003340e-11
1.167183107200908e-01	5.000000e+00	5.003545e-11	0.000000e+00	5.000000e+00	5.000000e+00	4.992263e-11	5.012287e-12	-5.003695e-12	-1.050042e-14	5.004146e-12	-4.992507e-12	-1.049996e-14	-4.933740e-13	5.014161e-12	4.463309e-12	-5.003545e-12	-4.992263e-12	9.996203e-12	-1.001690e-11
1.177423107200919e-01	5.000000e+00	5.003210e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.002087e-11	5.014507e-12	-5.003151e-12	-1.050068e-14	5.011547e-12	-5.001333e-12	-1.049870e-14	5.411623e-28	5.014684e-12	4.934878e-12	-5.003210e-12	-5.002088e-12	1.000448e-11	-1.004933e-11
1.187663107200929e-01	5.000000e+00	5.003121e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.002629e-11	5.013767e-12	-5.003120e-12	-1.049930e-14	5.013767e-12	-5.002731e-12	-1.050104e-14	-9.867479e-14	5.014193e-12	4.927597e-12	-5.003121e-12	-5.002629e-12	1.000585e-11	-9.971766e-12
1.197903107200939e-01	5.000000e+00	5.003329e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.001540e-11	5.012287e-12	-5.003329e-12	-1.050007e-14	5.012287e-12	-5.001946e-12	-1.050016e-14	-1.315664e-13	5.013799e-12	4.899952e-12	-5.003328e-12	-5.001540e-12	1.000528e-11	-9.982849e-12
1.208143107200949e-01	5.000000e+00	5.003261e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.003823e-11	5.013027e-12	-5.003256e-12	-1.049933e-14	5.014507e-12	-5.003567e-12	-1.050067e-14	-1.379599e-27	5.014329e-12	5.012879e-12	-5.003261e-12	-5.003823e-12	1.000682e-11	-1.001554e-11
1.218383107200960e-01	5.000000e+00	5.003289e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.001877e-11	5.012287e-12	-5.003291e-12	-1.050005e-14	5.013027e-12	-5.001765e-12	-1.050075e-14	-1.315664e-13	5.013761e-12	4.891334e-12	-5.003289e-12	-5.001877e-12	1.000506e-11	-9.983191e-12
1.228623107200970e-01	5.000000e+00	5.003166e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.007135e-11	5.013027e-12	-5.003105e-12	-1.050039e-14	5.015988e-12	-5.005751e-12	-1.049942e-14	1.644580e-13	5.014647e-12	5.151859e-12	-5.003166e-12	-5.007134e-12	1.000886e-11	-1.004607e-11
1.238863107200980e-01	5.000000e+00	5.003259e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.001092e-11	5.013027e-12	-5.003252e-12	-1.049934e-14	5.011547e-12	-5.001239e-12	-1.050114e-14	-9.867479e-14	5.014325e-12	4.909355e-12	-5.003259e-12	-5.001092e-12	1.000449e-11	-1.002794e-11
1.249103107200990e-01	5.000000e+00	5.003726e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.001592e-11	5.013767e-12	-5.003785e-12	-1.050016e-14	5.010067e-12	-5.000329e-12	-1.049752e-14	-9.867479e-14	5.014812e-12	4.864176e-12	-5.003726e-12	-5.001592e-12	1.000411e-11	-1.002885e-11
1.259343107201001e-01	5.000000e+00	5.003241e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.001411e-11	5.013027e-12	-5.003236e-12	-1.049927e-14	5.010067e-12	-4.999937e-12	-1.049877e-14	-1.315664e-13	5.014311e-12	4.867572e-12	-5.003241e-12	-5.001411e-12	1.000317e-11	-1.005120e-11
1.269583107201011e-01	5.000000e+00	5.003235e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.003630e-11	5.013027e-12	-5.003230e-12	-1.049929e-14	5.014507e-12	-5.004601e-12	-1.049892e-14	7.149427e-25	5.014305e-12	5.003887e-12	-5.003235e-12	-5.003630e-12	1.000783e-11	-9.955061e-12
1.279823107201021e-01	5.000000e+00	5.003677e-11	0.000000e+00	5.000000e+00	5.000000e+00	4.999247e-11	5.013767e-12	-5.003731e-12	-1.049957e-14	5.010807e-12	-4.999736e-12	-1.050107e-14	-2.302412e-13	5.014778e-12	4.781194e-12	-5.003678e-12	-4.999246e-12	1.000347e-11	-9.975165e-12
1.290063107201031e-01	5.000000e+00	5.003462e-11	0.000000e+00	5.000000e+00	5.000000e+00	4.999222e-11	5.013027e-12	-5.003524e-12	-1.049968e-14	5.011547e-12	-5.000829e-12	-1.049987e-14	-2.302412e-13	5.014564e-12	4.778697e-12	-5.003462e-12	-4.999222e-12	1.000435e-11	-9.918058e-12
1.300303107201042e-01	5.000000e+00	5.003121e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.003407e-11	5.013767e-12	-5.003122e-12	-1.049944e-14	5.013027e-12	-5.003204e-12	-1.049907e-14	7.210517e-25	5.014189e-12	4.981546e-12	-5.003121e-12	-5.003407e-12	1.000633e-11	-1.000224e-11
1.310543107201052e-01	5.000000e+00	5.003100e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.003465e-11	5.013027e-12	-5.003043e-12	-1.050049e-14	5.014507e-12	-5.003428e-12	-1.050018e-14	-3.528734e-28	5.014580e-12	5.015343e-12	-5.003100e-12	-5.003466e-12	1.000647e-11	-1.002520e-11
1.320783107201062e-01	5.000000e+00	5.003471e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.002904e-11	5.012287e-12	-5.003706e-12	-1.050056e-14	5.012287e-12	-5.002227e-12	-1.049931e-14	-3.289160e-14	5.014145e-12	4.938948e-12	-5.003471e-12	-5.002904e-12	1.000593e-11	-1.000825e-11
1.331023107201072e-01	5.000000e+00	5.003406e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.005297e-11	5.012287e-12	-5.003407e-12	-1.050017e-14	5.014507e-12	-5.004649e-12	-1.050175e-14	9.867479e-14	5.013878e-12	5.082182e-12	-5.003406e-12	-5.005297e-12	1.000806e-11	-1.003040e-11
1.341263107201082e-01	5.000000e+00	5.003530e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.009614e-11	5.012287e-12	-5.003677e-12	-1.050028e-14	5.018948e-12	-5.009344e-12	-1.049915e-14	2.960244e-13	5.014145e-12	5.285120e-12	-5.003530e-12	-5.009614e-12	1.001302e-11	-9.999828e-12
1.351503107201093e-01	5.000000e+00	5.003405e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.003055e-11	5.013027e-12	-5.003547e-12	-1.049961e-14	5.013027e-12	-5.002988e-12	-1.050012e-14	1.424251e-27	5.014615e-12	5.001276e-12	-5.003405e-12	-5.003055e-12	1.000653e-11	-1.003309e-11
1.361743107201103e-01	5.000000e+00	5.003396e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.005240e-11	5.013027e-12	-5.003619e-12	-1.049988e-14	5.017468e-12	-5.006861e-12	-1.050218e-14	1.315664e-13	5.014125e-12	5.088016e-12	-5.003396e-12	-5.005240e-12	1.001048e-11	-9.926260e-12
1.371983107201113e-01	5.000000e+00	5.003498e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.005154e-11	5.013027e-12	-5.003559e-12	-1.049970e-14	5.015247e-12	-5.004891e-12	-1.050003e-14	9.867479e-14	5.014599e-12	5.063343e-12	-5.003498e-12	-5.005154e-12	1.000845e-11	-1.000030e-11
1.382223107201123e-01	5.000000e+00	5.003035e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.003028e-11	5.013767e-12	-5.003126e-12	-1.050013e-14	5.011547e-12	-5.001868e-12	-1.049845e-14	-1.768509e-27	5.014147e-12	4.965453e-12	-5.003035e-12	-5.003028e-12	1.000500e-11	-1.005270e-11
1.392463107201134e-01	5.000000e+00	5.003459e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.010775e-11	5.014507e-12	-5.003601e-12	-1.049979e-14	5.021909e-12	-5.011726e-12	-1.050220e-14	3.289160e-13	5.014663e-12	5.355928e-12	-5.003459e-12	-5.010775e-12	1.001533e-11	-9.952304e-12
1.402703107201144e-01	5.000000e+00	5.003666e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.000769e-11	5.013767e-12	-5.003807e-12	-1.050044e-14	5.013027e-12	-5.001442e-12	-1.050039e-14	-1.315664e-13	5.014272e-12	4.890106e-12	-5.003665e-12	-5.000769e-12	1.000525e-11	-9.998597e-12
1.412943107201154e-01	5.000000e+00	5.003705e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.005936e-11	5.013767e-12	-5.003764e-12	-1.050011e-14	5.017468e-12	-5.007419e-12	-1.050130e-14	1.315664e-13	5.014793e-12	5.120148e-12	-5.003705e-12	-5.005936e-12	1.001118e-11	-9.931292e-12
1.423183107201164e-01	5.000000e+00	5.003229e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.004424e-11	5.014507e-12	-5.003169e-12	-1.050068e-14	5.015247e-12	-5.004408e-12	-1.050264e-14	9.867479e-14	5.014702e-12	5.073818e-12	-5.003229e-12	-5.004424e-12	1.000758e-11	-1.003485e-11
1.433423107201175e-01	5.000000e+00	5.003658e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.006707e-11	5.013767e-12	-5.003805e-12	-1.050050e-14	5.016728e-12	-5.006605e-12	-1.049799e-14	1.315664e-13	5.014270e-12	5.155920e-12	-5.003658e-12	-5.006707e-12	1.001041e-11	-1.000727e-11
1.443663107201185e-01	5.000000e+00	5.003664e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.005625e-11	5.014507e-12	-5.003721e-12	-1.049973e-14	5.016727e-12	-5.005904e-12	-1.049947e-14	1.315664e-13	5.014762e-12	5.096693e-12	-5.003665e-12	-5.005625e-12	1.000963e-11	-9.983380e-12
1.453903107201195e-01	5.000000e+00	5.003162e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.002924e-11	5.013027e-12	-5.003252e-12	-1.050012e-14	5.012287e-12	-5.001967e-12	-1.049904e-14	6.552474e-28	5.013746e-12	4.955010e-12	-5.003162e-12	-5.002924e-12	1.000522e-11	-1.003690e-11
1.464143107201205e-01	5.000000e+00	5.003073e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.002924e-11	5.013767e-12	-5.003080e-12	-1.049973e-14	5.012287e-12	-5.001469e-12	-1.049935e-14	-9.867479e-14	5.014136e-12	4.916649e-12	-5.003073e-12	-5.002923e-12	1.000455e-11	-1.002374e-11
1.474383107201216e-01	5.000000e+00	5.003643e-11	0.000000e+00	5.000000e+00	5.000000e+00	4.999561e-11	5.014507e-12	-5.003699e-12	-1.049964e-14	5.010066e-12	-5.001154e-12	-1.049849e-14	-1.973496e-13	5.014743e-12	4.800106e-12	-5.003643e-12	-4.999562e-12	1.000485e-11	-9.923508e-12
1.484623107201226e-01	5.000000e+00	5.003228e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.003319e-11	5.012287e-12	-5.003313e-12	-1.050028e-14	5.013027e-12	-5.002850e-12	-1.049957e-14	1.465714e-27	5.013752e-12	4.971306e-12	-5.003227e-12	-5.003319e-12	1.000616e-11	-1.000918e-11
1.494863107201236e-01	5.000000e+00	5.003216e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.006895e-11	5.012287e-12	-5.003300e-12	-1.050019e-14	5.017468e-12	-5.007446e-12	-1.049815e-14	1.315664e-13	5.013742e-12	5.158658e-12	-5.003215e-12	-5.006895e-12	1.001075e-11	-9.967582e-12
1.505103107201246e-01	5.000000e+00	5.003008e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.003170e-11	5.012287e-12	-5.003020e-12	-1.049990e-14	5.011547e-12	-5.000906e-12	-1.049759e-14	3.680231e-28	5.014068e-12	4.940441e-12	-5.003008e-12	-5.003170e-12	1.000392e-11	-1.007562e-11
1.515343107201257e-01	5.000000e+00	5.003123e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.004065e-11	5.012287e-12	-5.003295e-12	-1.050024e-14	5.015247e-12	-5.005507e-12	-1.050229e-14	3.289160e-14	5.013763e-12	5.049619e-12	-5.003123e-12	-5.004064e-12	1.000880e-11	-9.954949e-12
1.525583107201267e-01	5.000000e+00	5.003519e-11	0.000000e+00	5.000000e+00	5.000000e+00	4.999576e-11	5.013767e-12	-5.003745e-12	-1.050052e-14	5.009326e-12	-4.998321e-12	-1.049909e-14	-2.302412e-13	5.014184e-12	4.750947e-12	-5.003519e-12	-4.999576e-12	1.000207e-11	-1.001494e-11
1.535823107201277e-01	5.000000e+00	5.003096e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.005138e-11	5.013767e-12	-5.003098e-12	-1.049941e-14	5.014507e-12	-5.003653e-12	-1.049859e-14	1.292074e-27	5.014165e-12	4.987523e-12	-5.003096e-12	-5.005138e-12	1.000675e-11	-9.985831e-12
1.546063107201287e-01	5.000000e+00	5.003656e-11	0.000000e+00	5.000000e+00	5.000000e+00	4.998200e-11	5.014507e-12	-5.003711e-12	-1.049969e-14	5.011547e-12	-5.000874e-12	-1.050331e-14	-2.302412e-13	5.014754e-12	4.781276e-12	-5.003656e-12	-4.998200e-12	1.000459e-11	-9.918390e-12
1.556303107201298e-01	5.000000e+00	5.003373e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.003850e-11	5.013027e-12	-5.003596e-12	-1.049976e-14	5.013767e-12	-5.003440e-12	-1.049831e-14	7.621104e-25	5.014107e-12	4.997386e-12	-5.003373e-12	-5.003850e-12	1.000704e-11	-1.000629e-11
1.566543107201308e-01	5.000000e+00	5.003419e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.005080e-11	5.013027e-12	-5.003640e-12	-1.049978e-14	5.014507e-12	-5.004057e-12	-1.050020e-14	3.289160e-14	5.014150e-12	5.026943e-12	-5.003419e-12	-5.005080e-12	1.000770e-11	-1.000503e-11
